against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75.0,10240.0,35.0,300.0,45.0,60.0,1250000.0,0.6,45.0,50.0,371.0,40.0,30.0,50.0,2,7,42.1,3.0,0.0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,95.0,10240.0,35.0,420.0,45.0,100.0,1250000.0,1.1,65.0,50.0,372.0,60.0,50.0,50.0,2,7,110.5,3.0,0.0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,145.0,10240.0,35.0,700.0,45.0,130.0,1250000.0,1.5,95.0,50.0,373.0,120.0,90.0,120.0,2,7,102.6,3.0,0.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,55.0,10240.0,35.0,300.0,3.0,80.0,1250000.0,0.6,40.0,55.15576102418208,374.0,35.0,60.0,30.0,16,14,95.2,3.0,0.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,75.0,10240.0,35.0,420.0,3.0,100.0,1250000.0,1.2,60.0,55.15576102418208,375.0,55.0,80.0,50.0,16,14,202.5,3.0,0.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,145.0,10240.0,35.0,700.0,3.0,150.0,1250000.0,1.6,80.0,55.15576102418208,376.0,105.0,110.0,110.0,16,14,550.0,3.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,100.0,20480.0,35.0,580.0,3.0,200.0,1250000.0,1.7,80.0,55.15576102418208,377.0,50.0,100.0,50.0,15,7,230.0,3.0,1.0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50.0,20480.0,35.0,580.0,3.0,100.0,1250000.0,1.8,80.0,55.15576102418208,378.0,100.0,200.0,50.0,11,7,175.0,3.0,1.0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,75.0,20480.0,35.0,580.0,3.0,150.0,1250000.0,1.9,80.0,55.15576102418208,379.0,75.0,150.0,50.0,16,7,205.0,3.0,1.0
2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,100.0,30720.0,90.0,700.0,3.0,120.0,1250000.0,1.4,80.0,0.0,380.0,140.0,150.0,110.0,2,14,40.0,3.0,1.0
2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,130.0,30720.0,90.0,700.0,3.0,100.0,1250000.0,2.0,80.0,100.0,381.0,160.0,120.0,110.0,2,14,60.0,3.0,1.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,150.0,30720.0,0.0,770.0,3.0,90.0,1250000.0,4.5,100.0,55.15576102418208,382.0,180.0,160.0,90.0,17,7,352.0,3.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,180.0,30720.0,0.0,770.0,3.0,160.0,1250000.0,3.5,100.0,55.15576102418208,383.0,150.0,90.0,90.0,10,7,950.0,3.0,1.0
0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,180.0,30720.0,0.0,780.0,45.0,100.0,1250000.0,7.0,105.0,55.15576102418208,384.0,180.0,100.0,115.0,2,7,206.5,3.0,1.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,100.0,30720.0,100.0,600.0,3.0,100.0,1250000.0,0.3,100.0,55.15576102418208,385.0,100.0,100.0,100.0,16,14,1.1,3.0,1.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,95.0,30720.0,0.0,600.0,3.0,90.0,1250000.0,1.7,50.0,55.15576102418208,386.0,95.0,90.0,180.0,14,7,60.8,3.0,1.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,68.0,5120.0,70.0,318.0,45.0,64.0,1059860.0,0.4,55.0,88.1,387.0,45.0,55.0,31.0,9,7,10.2,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,89.0,5120.0,70.0,405.0,45.0,85.0,1059860.0,1.1,75.0,88.1,388.0,55.0,65.0,36.0,9,7,97.0,4.0,0.0
2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,1.0,1.0,109.0,5120.0,70.0,525.0,45.0,105.0,1059860.0,2.2,95.0,88.1,389.0,75.0,85.0,56.0,9,10,310.0,4.0,0.0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,58.0,5120.0,70.0,309.0,45.0,44.0,1059860.0,0.5,44.0,88.1,390.0,58.0,44.0,61.0,6,7,6.2,4.0,0.0
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,78.0,5120.0,70.0,405.0,45.0,52.0,1059860.0,0.9,64.0,88.1,391.0,78.0,52.0,81.0,6,5,22.0,4.0,0.0
0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,104.0,5120.0,70.0,534.0,45.0,71.0,1059860.0,1.2,76.0,88.1,392.0,104.0,71.0,108.0,6,5,55.0,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,51.0,5120.0,70.0,314.0,45.0,53.0,1059860.0,0.4,53.0,88.1,393.0,61.0,56.0,40.0,17,7,5.2,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,66.0,5120.0,70.0,405.0,45.0,68.0,1059860.0,0.8,64.0,88.1,394.0,81.0,76.0,50.0,17,7,23.0,4.0,0.0
0.5,1.0,0.5,2.0,0.5,2.0,1.0,0.5,1.0,1.0,2.0,0.25,0.5,0.0,0.5,0.5,0.25,0.5,86.0,5120.0,70.0,530.0,45.0,88.0,1059860.0,1.7,84.0,88.1,395.0,111.0,101.0,60.0,17,16,84.5,4.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55.0,3840.0,70.0,245.0,255.0,30.0,1059860.0,0.3,40.0,50.0,396.0,30.0,30.0,60.0,12,7,2.0,4.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,340.0,120.0,50.0,1059860.0,0.6,55.0,50.0,397.0,40.0,40.0,80.0,12,7,15.5,4.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120.0,3840.0,70.0,485.0,45.0,70.0,1059860.0,1.2,85.0,50.0,398.0,50.0,60.0,100.0,12,7,24.9,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.0,3840.0,70.0,250.0,255.0,40.0,1000000.0,0.5,59.0,50.0,399.0,35.0,40.0,31.0,12,7,20.0,4.0,0.0
1.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,85.0,3840.0,70.0,410.0,127.0,60.0,1000000.0,1.0,79.0,50.0,400.0,55.0,60.0,71.0,12,17,31.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,25.0,3840.0,70.0,194.0,255.0,41.0,1059860.0,0.3,37.0,50.0,401.0,25.0,41.0,25.0,0,7,2.2,4.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,85.0,3840.0,70.0,384.0,45.0,51.0,1059860.0,1.0,77.0,50.0,402.0,55.0,51.0,65.0,0,7,25.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,65.0,5120.0,70.0,263.0,235.0,34.0,1059860.0,0.5,45.0,50.0,403.0,40.0,34.0,45.0,3,7,9.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85.0,5120.0,100.0,363.0,120.0,49.0,1059860.0,0.9,60.0,50.0,404.0,60.0,49.0,60.0,3,7,30.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,120.0,5120.0,70.0,523.0,45.0,79.0,1059860.0,1.4,80.0,50.0,405.0,95.0,79.0,70.0,3,7,42.0,4.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,30.0,5120.0,70.0,280.0,255.0,35.0,1059860.0,0.2,40.0,50.0,406.0,50.0,70.0,55.0,9,13,1.2,4.0,0.0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,70.0,5120.0,70.0,515.0,75.0,65.0,1059860.0,0.9,60.0,50.0,407.0,125.0,105.0,90.0,9,13,14.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,125.0,7680.0,70.0,350.0,45.0,40.0,600000.0,0.9,67.0,88.1,408.0,30.0,30.0,58.0,15,7,31.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,165.0,7680.0,70.0,495.0,45.0,60.0,600000.0,1.6,97.0,88.1,409.0,65.0,50.0,58.0,15,7,102.5,4.0,0.0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,42.0,7680.0,70.0,350.0,45.0,118.0,600000.0,0.5,30.0,88.1,410.0,42.0,88.0,30.0,15,16,57.0,4.0,0.0
0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,52.0,7680.0,70.0,495.0,45.0,168.0,600000.0,1.3,60.0,88.1,411.0,47.0,138.0,30.0,15,16,149.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,29.0,3840.0,70.0,224.0,120.0,45.0,1000000.0,0.2,40.0,50.0,412.0,29.0,45.0,36.0,0,7,3.4,4.0,0.0
2.0,1.0,1.0,0.5,1.0,0.5,4.0,4.0,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,69.0,3840.0,70.0,424.0,45.0,95.0,1000000.0,0.5,60.0,0.0,413.0,69.0,95.0,36.0,0,9,6.5,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,94.0,3840.0,70.0,424.0,45.0,50.0,1000000.0,0.9,70.0,100.0,414.0,94.0,50.0,66.0,0,7,23.3,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,30.0,3840.0,70.0,244.0,120.0,42.0,1059860.0,0.3,30.0,88.1,415.0,30.0,42.0,70.0,0,7,5.5,4.0,0.0
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,80.0,3840.0,70.0,474.0,45.0,102.0,1059860.0,1.2,70.0,0.0,416.0,80.0,102.0,40.0,0,7,38.5,4.0,0.0
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,45.0,2560.0,100.0,405.0,200.0,70.0,1000000.0,0.4,60.0,50.0,417.0,45.0,90.0,95.0,3,7,3.9,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,65.0,5120.0,70.0,330.0,190.0,35.0,1000000.0,0.7,55.0,50.0,418.0,60.0,30.0,85.0,17,7,29.5,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,105.0,5120.0,70.0,495.0,75.0,55.0,1000000.0,1.1,85.0,50.0,419.0,85.0,50.0,115.0,17,7,33.5,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,35.0,5120.0,70.0,275.0,190.0,45.0,1000000.0,0.4,45.0,50.0,420.0,62.0,53.0,35.0,9,7,3.3,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60.0,5120.0,70.0,450.0,75.0,70.0,1000000.0,0.5,70.0,50.0,421.0,87.0,78.0,85.0,9,7,9.3,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,48.0,5120.0,70.0,325.0,190.0,48.0,1000000.0,0.3,76.0,50.0,422.0,57.0,62.0,34.0,17,7,6.3,4.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,83.0,5120.0,70.0,475.0,75.0,68.0,1000000.0,0.9,111.0,50.0,423.0,92.0,82.0,39.0,17,10,29.9,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,5120.0,100.0,482.0,45.0,66.0,800000.0,1.2,75.0,50.0,424.0,60.0,66.0,115.0,12,7,20.3,4.0,0.0
0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,50.0,7680.0,70.0,348.0,125.0,34.0,1640000.0,0.4,90.0,50.0,425.0,60.0,44.0,70.0,8,7,1.2,4.0,0.0
0.25,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.5,0.0,2.0,0.0,0.5,1.0,2.0,1.0,1.0,80.0,7680.0,70.0,498.0,60.0,44.0,1640000.0,1.2,150.0,50.0,426.0,90.0,54.0,80.0,8,7,15.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,66.0,5120.0,0.0,350.0,190.0,44.0,1000000.0,0.4,55.0,50.0,427.0,44.0,56.0,85.0,12,7,5.5,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,136.0,5120.0,140.0,580.0,60.0,94.0,1000000.0,1.2,65.0,50.0,428.0,54.0,96.0,135.0,12,7,33.3,4.0,0.0
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,60.0,6400.0,35.0,495.0,45.0,60.0,800000.0,0.9,60.0,50.0,429.0,105.0,105.0,105.0,8,7,4.4,4.0,0.0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,125.0,5120.0,35.0,505.0,30.0,52.0,1059860.0,0.9,100.0,50.0,430.0,105.0,52.0,71.0,1,7,27.3,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,5120.0,70.0,310.0,190.0,42.0,800000.0,0.5,49.0,24.6,431.0,42.0,37.0,85.0,12,7,3.9,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,82.0,5120.0,70.0,452.0,75.0,64.0,800000.0,1.0,71.0,24.6,432.0,64.0,59.0,112.0,12,7,43.8,4.0,0.0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30.0,6400.0,70.0,285.0,120.0,50.0,800000.0,0.2,45.0,50.0,433.0,65.0,50.0,45.0,14,7,0.6,4.0,0.0
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,63.0,5120.0,70.0,329.0,225.0,47.0,1000000.0,0.4,63.0,50.0,434.0,41.0,41.0,74.0,13,1,19.2,4.0,0.0
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,93.0,5120.0,70.0,479.0,60.0,67.0,1000000.0,1.0,103.0,50.0,435.0,71.0,61.0,84.0,13,1,38.0,4.0,0.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,24.0,5120.0,70.0,300.0,255.0,86.0,1000000.0,0.5,57.0,55.15576102418208,436.0,24.0,86.0,23.0,16,14,60.5,4.0,0.0
1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,89.0,5120.0,70.0,500.0,90.0,116.0,1000000.0,1.3,67.0,55.15576102418208,437.0,79.0,116.0,33.0,16,14,187.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,80.0,5120.0,70.0,290.0,255.0,95.0,1000000.0,0.5,50.0,50.0,438.0,10.0,45.0,10.0,15,7,15.0,4.0,0.0
1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,25.0,6400.0,70.0,310.0,145.0,45.0,1000000.0,0.6,20.0,50.0,439.0,70.0,90.0,60.0,14,4,13.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,10240.0,140.0,220.0,130.0,5.0,800000.0,0.6,100.0,0.0,440.0,15.0,65.0,30.0,12,7,24.4,4.0,0.0
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,65.0,5120.0,35.0,411.0,30.0,45.0,1059860.0,0.5,76.0,50.0,441.0,92.0,42.0,91.0,12,7,1.9,4.0,0.0
1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,92.0,7680.0,70.0,485.0,100.0,108.0,1000000.0,1.0,50.0,50.0,442.0,92.0,108.0,35.0,8,1,108.0,4.0,0.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,70.0,10240.0,70.0,300.0,45.0,45.0,1250000.0,0.7,58.0,50.0,443.0,40.0,45.0,42.0,2,10,20.5,4.0,0.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,90.0,10240.0,70.0,410.0,45.0,65.0,1250000.0,1.4,68.0,50.0,444.0,50.0,55.0,82.0,2,10,56.0,4.0,0.0
1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,170.0,10240.0,70.0,700.0,45.0,115.0,1250000.0,1.9,108.0,50.0,445.0,120.0,95.0,92.0,2,10,95.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,10240.0,70.0,390.0,50.0,40.0,1250000.0,0.6,135.0,88.1,446.0,40.0,85.0,5.0,12,7,105.0,4.0,0.0
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,70.0,6400.0,70.0,285.0,75.0,40.0,1059860.0,0.7,40.0,88.1,447.0,35.0,40.0,60.0,5,7,20.2,4.0,0.0
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,145.0,6400.0,70.0,625.0,45.0,88.0,1059860.0,1.2,70.0,88.1,448.0,140.0,70.0,112.0,5,16,54.0,4.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,72.0,7680.0,70.0,330.0,140.0,78.0,1250000.0,0.8,68.0,50.0,449.0,38.0,42.0,32.0,10,7,49.5,4.0,0.0
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,112.0,7680.0,70.0,525.0,60.0,118.0,1250000.0,2.0,108.0,50.0,450.0,68.0,72.0,47.0,10,7,300.0,4.0,0.0
0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50.0,5120.0,70.0,330.0,120.0,90.0,1250000.0,0.8,40.0,50.0,451.0,30.0,55.0,65.0,13,0,12.0,4.0,0.0
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,90.0,5120.0,70.0,500.0,45.0,110.0,1250000.0,1.3,70.0,50.0,452.0,60.0,75.0,95.0,13,1,61.5,4.0,0.0
0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,61.0,2560.0,100.0,300.0,140.0,40.0,1000000.0,0.7,48.0,50.0,453.0,61.0,40.0,50.0,13,5,23.0,4.0,0.0
0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,106.0,5120.0,70.0,490.0,75.0,65.0,1000000.0,1.3,83.0,50.0,454.0,86.0,65.0,85.0,13,5,44.4,4.0,0.0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100.0,6400.0,70.0,454.0,200.0,72.0,1250000.0,1.4,74.0,50.0,455.0,90.0,72.0,46.0,9,7,27.0,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,49.0,5120.0,70.0,330.0,190.0,56.0,600000.0,0.4,49.0,50.0,456.0,49.0,61.0,66.0,17,7,7.0,4.0,0.0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69.0,5120.0,70.0,460.0,75.0,76.0,600000.0,1.2,69.0,50.0,457.0,69.0,86.0,91.0,17,7,24.0,4.0,0.0
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,20.0,6400.0,70.0,345.0,25.0,50.0,1250000.0,1.0,45.0,50.0,458.0,60.0,120.0,50.0,17,7,65.0,4.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,62.0,5120.0,70.0,334.0,120.0,50.0,1250000.0,1.0,60.0,50.0,459.0,62.0,60.0,40.0,9,11,50.5,4.0,0.0
2.0,1.0,1.0,0.5,1.0,2.0,4.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,132.0,5120.0,70.0,594.0,60.0,105.0,1250000.0,2.2,90.0,50.0,460.0,132.0,105.0,30.0,9,11,135.5,4.0,0.0
2.0,0.5,1.0,1.0,2.0,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,1.0,120.0,5120.0,35.0,510.0,45.0,65.0,1059860.0,1.1,70.0,50.0,461.0,45.0,85.0,125.0,1,11,34.0,4.0,0.0
0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,70.0,5120.0,70.0,535.0,30.0,115.0,1000000.0,1.2,70.0,55.15576102418208,462.0,130.0,90.0,60.0,3,16,180.0,4.0,0.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,5120.0,70.0,515.0,30.0,95.0,1000000.0,1.7,110.0,50.0,463.0,80.0,95.0,50.0,12,7,140.0,4.0,0.0
